Title,Date,Text,Text_diff_new,Text_diff_old
52_Artikel41a,01-07-2021,"['Artikel 41a', 'Toon relaties in LiDO', 'voor: Artikel 41a', 'Maak een permanente link', 'van: Artikel 41a', 'Toon wetstechnische informatie', 'van: Artikel 41a', 'Vergelijk met een andere versie', 'van: Artikel 41a', 'Druk het regelingonderdeel af', 'Artikel 41a', 'Sla het regelingonderdeel op', 'Artikel 41a', 'Verlichte transparanten die informatie bieden over de bestemming of het gebruik van het voertuig mogen worden gevoerd door:', 'a.', 'personenauto’s, bedrijfsauto’s en motorfietsen:', '1°.', 'in gebruik bij de politie of bij de bijzondere opsporingsdiensten, bedoeld in', 'artikel 2 van de Wet op de bijzondere opsporingsdiensten', '2°.', 'in gebruik bij de brandweer;', '3°.', 'in gebruik bij pechhulpdiensten;', '4°.', 'in gebruik bij Rijkswaterstaat, bij de Inspectie Leefomgeving en Transport of bij de douane;', '5°.', 'die worden gebruikt door artsen;', '6°.', 'die worden gebruikt voor het geven van rijonderricht of het afleggen van een rijproef;', '7°.', 'die worden gebruikt door de Regionale Ambulancevoorzieningen, bedoeld in', 'artikel 4, eerste lid, van de Tijdelijke wet ambulancezorg', '8°.', 'van hulpverleningsdiensten die zich in opdracht van een meldkamer als bedoeld in', 'artikel 1, eerste lid, onder e, van de Tijdelijke wet ambulancezorg', 'bezig houden met het verlenen van spoedeisende hulpverlening;', 'b.', 'autobussen van openbaar vervoerdiensten;', 'c.', 'bedrijfsauto’s van transportbegeleiders;', 'd.', 'personen- en bedrijfsauto’s ingericht als dierenambulance;', 'e.', 'taxi’s.', 'Personenauto’s, bedrijfsauto’s en motorfietsen die worden gebruikt voor het geven van rijonderricht of het afleggen van een rijproef mogen slechts zijn voorzien van een verlicht transparant die de ingevolge het', 'Reglement rijbewijzen', 'voorgeschreven letter «L» weergeeft.', 'Onverminderd het eerste lid mogen:', 'a.', 'verlichte transparanten die worden gevoerd door de voertuigen als bedoeld in het eerste lid, onderdeel a, onder 1° tot en met 4° en onderdeel c, aanwijzingen weergeven voor het overige wegverkeer,', 'b.', 'taxi’s zijn voorzien van verlichte transparanten die de volgende informatie weergeven:', '1°.', 'tarieven;', '2°.', 'naam van het taxibedrijf; en', '3°.', 'telefoonnummer van het taxibedrijf.', 'Taxi’s die zijn voorzien van verlichte transparanten die tarieven weergeven, mogen deze verlichting slechts voeren wanneer zij zich op een taxistandplaats bevinden.', 'Verlichte transparanten worden niet gevoerd door andere voertuigen dan genoemd in het eerste lid en worden niet gevoerd op een andere wijze dan bepaald in het eerste tot en met vierde lid.']",,
53_Artikel42,01-07-2021,"['Artikel 42', 'Toon relaties in LiDO', 'voor: Artikel 42', 'Maak een permanente link', 'van: Artikel 42', 'Toon wetstechnische informatie', 'van: Artikel 42', 'Vergelijk met een andere versie', 'van: Artikel 42', 'Druk het regelingonderdeel af', 'Artikel 42', 'Sla het regelingonderdeel op', 'Artikel 42', 'Het gebruik van de autosnelweg is slechts toegestaan voor bestuurders van een motorvoertuig waarmee met een snelheid van ten minste 60 km per uur mag en kan worden gereden.', 'Het gebruik van de autoweg is slechts toegestaan voor bestuurders van een motorvoertuig waarmee met een snelheid van ten minste 50 km per uur mag en kan worden gereden.']",,
54_Artikel43,01-07-2021,"['Artikel 43', 'Toon relaties in LiDO', 'voor: Artikel 43', 'Maak een permanente link', 'van: Artikel 43', 'Toon wetstechnische informatie', 'van: Artikel 43', 'Vergelijk met een andere versie', 'van: Artikel 43', 'Druk het regelingonderdeel af', 'Artikel 43', 'Sla het regelingonderdeel op', 'Artikel 43', 'Het is de bestuurders verboden op een autosnelweg of autoweg hun voertuig te keren of achteruit te rijden.', 'Het is de bestuurders voorts verboden op de rijbaan van een autosnelweg of autoweg hun voertuig te laten stilstaan.', 'Behoudens in noodgevallen is het de weggebruikers verboden op een autosnelweg of autoweg gebruik te maken van de vluchtstrook, de vluchthaven of de berm.', 'Op een autosnelweg is het bestuurders van een samenstel van voertuigen met een totale lengte van meer dan 7 meter en van een vrachtauto verboden op een rijbaan met drie of meer rijstroken enig andere dan de twee meest rechts gelegen rijstroken te gebruiken. Het verbod geldt niet voor het geval zij moeten voorsorteren.']",,
55_Artikel44,01-07-2021,"['Artikel 44', 'Toon relaties in LiDO', 'voor: Artikel 44', 'Maak een permanente link', 'van: Artikel 44', 'Toon wetstechnische informatie', 'van: Artikel 44', 'Vergelijk met een andere versie', 'van: Artikel 44', 'Druk het regelingonderdeel af', 'Artikel 44', 'Sla het regelingonderdeel op', 'Artikel 44', 'Voetgangers mogen wegen gelegen binnen een erf over de volle breedte gebruiken.']",,
56_Artikel45,01-07-2021,"['Artikel 45', 'Toon relaties in LiDO', 'voor: Artikel 45', 'Maak een permanente link', 'van: Artikel 45', 'Toon wetstechnische informatie', 'van: Artikel 45', 'Vergelijk met een andere versie', 'van: Artikel 45', 'Druk het regelingonderdeel af', 'Artikel 45', 'Sla het regelingonderdeel op', 'Artikel 45', 'Bestuurders mogen binnen een erf niet sneller rijden dan 15 km per uur.']",,
57_Artikel46,01-07-2021,"['Artikel 46', 'Toon relaties in LiDO', 'voor: Artikel 46', 'Maak een permanente link', 'van: Artikel 46', 'Toon wetstechnische informatie', 'van: Artikel 46', 'Vergelijk met een andere versie', 'van: Artikel 46', 'Druk het regelingonderdeel af', 'Artikel 46', 'Sla het regelingonderdeel op', 'Artikel 46', 'Het is bestuurders van een motorvoertuig verboden binnen een erf te parkeren anders dan op parkeerplaatsen die als zodanig zijn aangeduid of aangegeven.', 'Indien het erf tevens is aangeduid als parkeerschijf-zone, is ten aanzien van het parkeren van voertuigen', 'artikel 25', 'van toepassing.']",,
58_Artikel47,01-07-2021,"['Artikel 47', 'Toon relaties in LiDO', 'voor: Artikel 47', 'Maak een permanente link', 'van: Artikel 47', 'Toon wetstechnische informatie', 'van: Artikel 47', 'Vergelijk met een andere versie', 'van: Artikel 47', 'Druk het regelingonderdeel af', 'Artikel 47', 'Sla het regelingonderdeel op', 'Artikel 47', 'Het is bestuurders van een motorvoertuig en bromfietsers die de rijbaan volgen toegestaan vlak voor of op rotondes anders dan aan de rechterzijde van de rijbaan te rijden.']",,
59_Artikel48,01-07-2021,"['Artikel 48', 'Toon relaties in LiDO', 'voor: Artikel 48', 'Maak een permanente link', 'van: Artikel 48', 'Toon wetstechnische informatie', 'van: Artikel 48', 'Vergelijk met een andere versie', 'van: Artikel 48', 'Druk het regelingonderdeel af', 'Artikel 48', 'Sla het regelingonderdeel op', 'Artikel 48', 'Het is bestuurders toegestaan vlak voor of op rotondes rechts in te halen.']",,
60_Artikel49,01-07-2021,"['Artikel 49', 'Toon relaties in LiDO', 'voor: Artikel 49', 'Maak een permanente link', 'van: Artikel 49', 'Toon wetstechnische informatie', 'van: Artikel 49', 'Vergelijk met een andere versie', 'van: Artikel 49', 'Druk het regelingonderdeel af', 'Artikel 49', 'Sla het regelingonderdeel op', 'Artikel 49', 'Bestuurders moeten blinden, voorzien van een witte stok met één of meer rode ringen, en overigens alle personen die zich moeilijk voortbewegen, voor laten gaan.', 'Bestuurders moeten voetgangers en bestuurders van een gehandicaptenvoertuig, die op een voetgangersoversteekplaats oversteken of kennelijk op het punt staan zulks te doen, voor laten gaan.', 'Het tweede lid geldt niet voor bestuurders van een motorvoertuig dat behoort tot een militaire kolonne of een uitvaartstoet van motorvoertuigen.', 'Het tweede lid geldt evenmin, indien voor de voetgangers en de bestuurders van een gehandicaptenvoertuig een rood voetgangerslicht of een geel knipperlicht als bedoeld in', 'artikel 74, tweede lid', ', van toepassing is.']",,
61_Artikel50,01-07-2021,"['Artikel 50', 'Toon relaties in LiDO', 'voor: Artikel 50', 'Maak een permanente link', 'van: Artikel 50', 'Toon wetstechnische informatie', 'van: Artikel 50', 'Vergelijk met een andere versie', 'van: Artikel 50', 'Druk het regelingonderdeel af', 'Artikel 50', 'Sla het regelingonderdeel op', 'Artikel 50', 'Weggebruikers moeten bestuurders van een voorrangsvoertuig voor laten gaan.']",,
62_Artikel51,01-07-2021,"['Artikel 51', 'Toon relaties in LiDO', 'voor: Artikel 51', 'Maak een permanente link', 'van: Artikel 51', 'Toon wetstechnische informatie', 'van: Artikel 51', 'Vergelijk met een andere versie', 'van: Artikel 51', 'Druk het regelingonderdeel af', 'Artikel 51', 'Sla het regelingonderdeel op', 'Artikel 51', 'Het is verboden rij- of trekdieren of vee zonder toezicht op de weg los te laten lopen.', 'Het eerste lid geldt niet ten aanzien van wegen die door het bevoegde gezag zijn aangewezen.']",,
63_Artikel52,01-07-2021,"['Artikel 52', 'Toon relaties in LiDO', 'voor: Artikel 52', 'Maak een permanente link', 'van: Artikel 52', 'Toon wetstechnische informatie', 'van: Artikel 52', 'Vergelijk met een andere versie', 'van: Artikel 52', 'Druk het regelingonderdeel af', 'Artikel 52', 'Sla het regelingonderdeel op', 'Artikel 52', 'Bestuurders die een stilstaande tram of autobus willen voorbijrijden aan de zijde waar passagiers in- en uitstappen, moeten aan hen daartoe gelegenheid geven.']",,
64_Artikel53,01-07-2021,"['Artikel 53', 'Toon relaties in LiDO', 'voor: Artikel 53', 'Maak een permanente link', 'van: Artikel 53', 'Toon wetstechnische informatie', 'van: Artikel 53', 'Vergelijk met een andere versie', 'van: Artikel 53', 'Druk het regelingonderdeel af', 'Artikel 53', 'Sla het regelingonderdeel op', 'Artikel 53', 'Het is bestuurders van een motorvoertuig verboden een ander motorvoertuig te slepen, indien de afstand van de achterzijde van het trekkende voertuig tot de voorzijde van het gesleepte voertuig meer dan vijf meter bedraagt.']",,
65_Artikel54,01-07-2021,"['Artikel 54', 'Toon relaties in LiDO', 'voor: Artikel 54', 'Maak een permanente link', 'van: Artikel 54', 'Toon wetstechnische informatie', 'van: Artikel 54', 'Vergelijk met een andere versie', 'van: Artikel 54', 'Druk het regelingonderdeel af', 'Artikel 54', 'Sla het regelingonderdeel op', 'Artikel 54', 'Bestuurders die een bijzondere manoeuvre uitvoeren, zoals wegrijden, achteruitrijden, uit een uitrit de weg oprijden, van een weg een inrit oprijden, keren, van de invoegstrook de doorgaande rijbaan oprijden, van de doorgaande rijbaan de uitrijstrook oprijden en van rijstrook wisselen, moeten het overige verkeer voor laten gaan.']",,
66_Artikel55,01-07-2021,"['Artikel 55', 'Toon relaties in LiDO', 'voor: Artikel 55', 'Maak een permanente link', 'van: Artikel 55', 'Toon wetstechnische informatie', 'van: Artikel 55', 'Vergelijk met een andere versie', 'van: Artikel 55', 'Druk het regelingonderdeel af', 'Artikel 55', 'Sla het regelingonderdeel op', 'Artikel 55', 'Bestuurders van een motorvoertuig respectievelijk bromfietsers moeten een teken met hun richtingaanwijzer geven respectievelijk een teken met hun richtingaanwijzer of met hun arm geven, indien zij willen wegrijden, andere bestuurders van een motorvoertuig willen inhalen, de doorgaande rijbaan willen oprijden en verlaten en indien zij van rijstrook willen wisselen alsmede bij alle andere belangrijke zijdelingse verplaatsingen.']",,
67_Artikel56,01-07-2021,"['Artikel 56', 'Toon relaties in LiDO', 'voor: Artikel 56', 'Maak een permanente link', 'van: Artikel 56', 'Toon wetstechnische informatie', 'van: Artikel 56', 'Vergelijk met een andere versie', 'van: Artikel 56', 'Druk het regelingonderdeel af', 'Artikel 56', 'Sla het regelingonderdeel op', 'Artikel 56', 'Binnen de bebouwde kom moeten bestuurders aan bestuurders van een autobus de gelegenheid geven van een bushalte weg te rijden, wanneer de bestuurder van die autobus door het geven van een teken met zijn richtingaanwijzer zijn voornemen om weg te rijden kenbaar maakt.', 'Het eerste lid geldt niet voor bestuurders van een motorvoertuig dat behoort tot een militaire kolonne of een uitvaartstoet van motorvoertuigen.']",,
68_Artikel57,01-07-2021,"['Artikel 57', 'Toon relaties in LiDO', 'voor: Artikel 57', 'Maak een permanente link', 'van: Artikel 57', 'Toon wetstechnische informatie', 'van: Artikel 57', 'Vergelijk met een andere versie', 'van: Artikel 57', 'Druk het regelingonderdeel af', 'Artikel 57', 'Sla het regelingonderdeel op', 'Artikel 57', 'Bestuurders van een motorvoertuig, bromfietsers en snorfietsers mogen met hun voertuig geen onnodig geluid veroorzaken.']",,
69_Artikel58,01-07-2021,"['Artikel 58', 'Toon relaties in LiDO', 'voor: Artikel 58', 'Maak een permanente link', 'van: Artikel 58', 'Toon wetstechnische informatie', 'van: Artikel 58', 'Vergelijk met een andere versie', 'van: Artikel 58', 'Druk het regelingonderdeel af', 'Artikel 58', 'Sla het regelingonderdeel op', 'Artikel 58', 'Stilstaande motorvoertuigen op meer dan twee wielen en aanhangwagens moeten worden aangeduid door een gevarendriehoek, indien het voertuig een obstakel vormt dat door naderende bestuurders niet tijdig als zodanig kan worden opgemerkt.', 'De gevarendriehoek moet goed zichtbaar op de weg worden geplaatst op een afstand van ongeveer 30 meter van het voertuig en in de richting van het verkeer waarvoor het voertuig gevaar oplevert.', 'Het eerste lid geldt niet wanneer knipperend waarschuwingslicht wordt gevoerd.']",,
70_Artikel58a,01-07-2021,"['Artikel 58a', 'Toon relaties in LiDO', 'voor: Artikel 58a', 'Maak een permanente link', 'van: Artikel 58a', 'Toon wetstechnische informatie', 'van: Artikel 58a', 'Vergelijk met een andere versie', 'van: Artikel 58a', 'Druk het regelingonderdeel af', 'Artikel 58a', 'Sla het regelingonderdeel op', 'Artikel 58a', 'Tijdens deelname aan het verkeer zitten bestuurders en passagiers op de voor hen bestemde zitplaatsen.', 'Het eerste lid is niet van toepassing op:', 'a.', 'staande passagiers van autobussen waarin het vervoer van staande passagiers is toegestaan;', 'b.', 'passagiers van autobussen zonder staanplaatsen bij incidenteel gebruik van het gangpad of toilet;', 'c.', 'passagiers die worden vervoerd overeenkomstig', 'artikel 61b, tweede lid, onderdelen a, b en d', 'd.', 'passagiers, jonger dan 3 jaar, in autobussen;', 'e.', 'passagiers jonger dan 18 jaar en met een lengte van minder dan 1,35 meter die gebruik maken van een voor deze passagiers geschikte zitgelegenheid die deel uitmaakt van de constructie van het voertuig, hierin deugdelijk is bevestigd en is voorzien van autogordels;', 'f.', 'het vervoer van passagiers die gebruik maken van een rolstoel als bedoeld in', 'artikel 59, vierde lid', 'g.', 'het vervoer van één persoon van 8 jaar of ouder op de bagagedrager door fietsers met uitzondering van snorfietsers.', 'h.', 'passagiers die gebruik maken van een ligplaats, indien op één ligplaats ten hoogste één passagier is gelegen.', 'In afwijking van het eerste lid worden op fietsen en bromfietsen passagiers jonger dan 8 jaar alleen vervoerd indien zij zijn gezeten op een doelmatige en veilige voorziening met voldoende steun voor rug, handen en voeten.', 'Het is bestuurders verboden passagiers te vervoeren op een andere wijze dan in dit artikel is voorgeschreven.']",,
71_Artikel59,01-07-2021,"['Artikel 59', 'Toon relaties in LiDO', 'voor: Artikel 59', 'Maak een permanente link', 'van: Artikel 59', 'Toon wetstechnische informatie', 'van: Artikel 59', 'Vergelijk met een andere versie', 'van: Artikel 59', 'Druk het regelingonderdeel af', 'Artikel 59', 'Sla het regelingonderdeel op', 'Artikel 59', 'Bestuurders van een personenauto, een bedrijfsauto, een driewielig motorvoertuig met gesloten carrosserie of een brommobiel en hun passagiers maken gebruik van de voor hen beschikbare autogordel. Passagiers die jonger zijn dan 18 jaar en met een lengte van minder dan 1,35 meter, maken gebruik van een voor hen geschikt kinderbeveiligingssysteem dat is voorzien van een keurmerk als bedoeld in', 'artikel 22, vijfde lid, van de wet', '. Wanneer de zitplaatsen die bestemd zijn voor passagiers voorzien zijn van autogordels, worden op deze zitplaatsen niet meer passagiers vervoerd dan er autogordels aanwezig zijn.', 'Met een personenauto, een bedrijfsauto, een driewielig motorvoertuig met gesloten carrosserie of een brommobiel die niet zijn uitgerust met een autogordel of kinderbeveiligingssysteem als bedoeld in het eerste lid, worden geen passagiers vervoerd die jonger zijn dan 3 jaar en worden passagiers in de leeftijd van 3 tot 18 jaar met een lengte van minder dan 1,35 meter op een andere zitplaats dan een van de voorste zitplaatsen vervoerd.', 'Passagiers die jonger zijn dan 18 jaar, worden niet in een naar achteren gericht kinderbeveiligingssysteem op een passagierszitplaats met een voorairbag vervoerd, tenzij deze airbag is uitgeschakeld of automatisch op toereikende wijze wordt uitgeschakeld.', 'Het eerste lid geldt niet voor passagiers die gebruik maken van een rolstoel. Deze passagiers worden vervoerd in een rolstoel die in het voertuig wordt vastgezet op een wijze die de stabiliteit van de rolstoel en de veiligheid van de rolstoelgebruiker waarborgt. Deze passagiers maken gebruik van:', 'a.', 'de voor hen beschikbare veiligheidsgordel die deel uitmaakt van het voertuig,', 'b.', 'de veiligheidsgordel die deel uitmaakt van het systeem waarmee de rolstoel aan de vloer van het voertuig is bevestigd, of', 'c.', 'een door Onze Minister aangewezen constructie.', 'Het eerste lid, tweede volzin, en het tweede lid zijn niet van toepassing tijdens vervoer in taxi’s. In taxi’s waarin geen kinderbeveiligingssysteem aanwezig is, worden passagiers die jonger zijn dan 18 jaar en met een lengte van minder dan 1,35 meter op een andere zitplaats dan een van de voorste zitplaatsen vervoerd.', 'Het eerste lid voor zover dat op bestuurders betrekking heeft en het vierde lid gelden niet tijdens het vervoer van passagiers tegen vergoeding in de zin van de', 'Wet personenvervoer 2000', 'en tijdens vraagafhankelijk openbaar vervoer in taxi’s, anders dan in de gevallen waarin een overeenkomst is gesloten als bedoeld in', 'artikel 84, derde lid, van die wet', ', of anders dan tijdens taxivervoer in een taxi die is ingericht voor rolstoelvervoer overeenkomstig de daaromtrent gestelde eisen in de', 'Regeling voertuigen', 'De autogordel, de veiligheidsgordel of het kinderbeveiligingssysteem wordt gebruikt op een wijze die de beschermende werking ervan niet negatief beïnvloedt of kan beïnvloeden. Personen van 18 jaar en ouder en personen onder de 18 jaar die in de betrokken omstandigheden geen gebruik hoeven maken van een kinderbeveiligingssysteem, kunnen een voorziening gebruiken door middel waarvan het diagonale deel van de autogordel over de schouder wordt geleid. Onze Minister kan aan een dergelijke voorziening nadere eisen stellen.', 'Het is bestuurders van de in het eerste lid genoemde voertuigen verboden passagiers jonger dan 12 jaar en passagiers die gebruik maken van een rolstoel te vervoeren op een andere wijze dan in dit artikel is voorgeschreven.', 'Het eerste lid geldt niet voor passagiers die gebruik maken van een ligplaats. Deze passagiers maken, indien beschikbaar, gebruik van de daarvoor bestemde veiligheidsvoorziening die deel uitmaakt van het voertuig of van het systeem waarmee de ligplaats aan de vloer van het voertuig is bevestigd.']",,
72_Artikel59a,01-07-2021,"['Artikel 59a', 'Toon relaties in LiDO', 'voor: Artikel 59a', 'Maak een permanente link', 'van: Artikel 59a', 'Toon wetstechnische informatie', 'van: Artikel 59a', 'Vergelijk met een andere versie', 'van: Artikel 59a', 'Druk het regelingonderdeel af', 'Artikel 59a', 'Sla het regelingonderdeel op', 'Artikel 59a', 'Bestuurders van een autobus en hun passagiers van 3 jaar of ouder gebruiken de autogordel of het kinderbeveiligingssysteem waarmee de autobus is uitgerust, wanneer zij zich op hun zitplaats bevinden en het voertuig deelneemt aan het verkeer.', 'Passagiers van een autobus die in beweging is, wordt meegedeeld dat het verplicht is gebruik te maken van het in het eerste lid genoemde beveiligingsysteem wanneer zij zich op hun zitplaats bevinden en het voertuig deelneemt aan het verkeer. Deze mededeling gebeurt op één of meer van de volgende manieren:', 'a.', 'door de bestuurder, de conducteur, de reisleider of een als groepsleider aangewezen persoon;', 'b.', 'door audiovisuele middelen;', 'c.', 'door opschriften of het volgende pictogram:', 'Het pictogram wordt bij gebruikmaking daarvan duidelijk op iedere zitplaats aangebracht.', 'In afwijking van het eerste lid behoeven passagiers van autobussen waarin het vervoer van staande passagiers is toegestaan geen beveiligingssysteem te gebruiken en behoeven passagiers van autobussen die volgens een dienstregeling stads- of streekvervoer uitvoeren binnen de bebouwde kom geen beveiligingssysteem te gebruiken.', 'Het is bestuurders van een autobus verboden passagiers jonger dan 12 jaren te vervoeren op een andere wijze dan in dit artikel is voorgeschreven.', 'Het eerste lid geldt niet voor passagiers die gebruik maken van een ligplaats. Deze passagiers maken, indien beschikbaar, gebruik van de daarvoor bestemde veiligheidsvoorziening die deel uitmaakt van het voertuig of van het systeem waarmee de ligplaats aan de vloer van het voertuig is bevestigd.']",,
73_Artikel59b,01-07-2021,"['Artikel 59b', 'Toon relaties in LiDO', 'voor: Artikel 59b', 'Maak een permanente link', 'van: Artikel 59b', 'Toon wetstechnische informatie', 'van: Artikel 59b', 'Vergelijk met een andere versie', 'van: Artikel 59b', 'Druk het regelingonderdeel af', 'Artikel 59b', 'Sla het regelingonderdeel op', 'Artikel 59b', 'In afwijking van', 'artikel 59, eerste en achtste lid', ', mag anders dan op de voorste zitplaatsen in personenauto’s en bestelauto’s, wanneer het na installatie van twee kinderbeveiligingssystemen niet mogelijk is nog een derde kinderbeveiligingssysteem te installeren en deze beveiligingssystemen in gebruik zijn, een derde passagier die 3 jaren of ouder is en met een lengte van minder dan 1,35 meter, worden vervoerd wanneer deze een autogordel gebruikt.', 'Artikel 59, zevende lid, is van toepassing', 'In afwijking van', 'artikel 59, eerste lid, tweede volzin, en achtste lid', "", mogen in incidentele gevallen en over korte afstand in personenauto's en bestelauto's op andere dan de voorste zitplaatsen passagiers die 3 jaar of ouder zijn en met een lengte van minder dan 1,35 meter worden vervoerd wanneer deze passagiers een autogordel gebruiken. Dit geldt niet met betrekking tot passagiers waarvan een ouder de auto bestuurt dan wel daarvan eigenaar of houder is.""]",,
74_Artikel60,01-07-2021,"['Artikel 60', 'Toon relaties in LiDO', 'voor: Artikel 60', 'Maak een permanente link', 'van: Artikel 60', 'Toon wetstechnische informatie', 'van: Artikel 60', 'Vergelijk met een andere versie', 'van: Artikel 60', 'Druk het regelingonderdeel af', 'Artikel 60', 'Sla het regelingonderdeel op', 'Artikel 60', 'De bestuurder en de passagiers van bromfietsen, brommobielen zonder gesloten carrosserie, motorfietsen en driewielige motorvoertuigen zonder gesloten carrosserie moeten een goed passende helm dragen, die door middel van een sluiting op deugdelijke wijze op het hoofd is bevestigd en die is voorzien van een goedkeuring als bedoeld in', 'artikel 21 van de wet', 'en een bij ministeriële regeling aangeduid goedkeuringskenmerk.', 'Het eerste lid geldt niet voor:', 'a.', 'de bestuurder en de passagiers van een snorfiets, behoudens wanneer', 'artikel 5, achtste lid', ', van toepassing is;', 'b.', 'de bestuurder en de achter hem zittende passagier van een brombakfiets;', 'c.', 'de bestuurder of de passagier van een door de Dienst Wegverkeer aangewezen type bromfiets, niet zijnde een brommobiel, of motorfiets van wie de zitplaats beschermd wordt door een veiligheidscel en voorzien is van een autogordel, mits van deze autogordel gebruik gemaakt wordt. Bij de aanwijzing kan onderscheid gemaakt worden tussen de bestuurder en de passagiers ten aanzien van de gelding van het eerste lid. Bij ministeriële regeling worden regels gesteld betreffende de eisen waaraan een type bromfiets of motorfiets moet voldoen om te kunnen worden aangewezen. Deze regels zien in elk geval op de eisen die gesteld worden aan de veiligheidscel en de autogordels;', 'd.', 'de bestuurders of de passagiers van een brommobiel zonder gesloten carrosserie of een driewielig motorvoertuig zonder gesloten carrosserie van wie de zitplaats in deze brommobiel of dat motorvoertuig is voorzien van twee bevestigingspunten onder en één bevestigingspunt boven voor een autogordel overeenkomstig de typegoedkeuring van het voertuig zoals die gold op de datum waarop het voertuig in gebruik is genomen, en waarbij de autogordel voldoet aan', 'artikel 5.6.47, derde en vierde lid, van de Regeling voertuigen', 'of aan', 'artikel 5.5.47, vierde en vijfde lid, van de Regeling voertuigen', ', mits van deze autogordel gebruik gemaakt wordt.', 'Het is bestuurders verboden passagiers beneden de twaalf jaren te vervoeren op een andere wijze dan in dit artikel is voorgeschreven.']",,
75_Artikel61,01-07-2021,"['Artikel 61', 'Toon relaties in LiDO', 'voor: Artikel 61', 'Maak een permanente link', 'van: Artikel 61', 'Toon wetstechnische informatie', 'van: Artikel 61', 'Vergelijk met een andere versie', 'van: Artikel 61', 'Druk het regelingonderdeel af', 'Artikel 61', 'Sla het regelingonderdeel op', 'Artikel 61', '[Vervallen per 01-07-2010]']",,
76_Artikel61a,01-07-2021,"['Artikel 61a', 'Toon relaties in LiDO', 'voor: Artikel 61a', 'Maak een permanente link', 'van: Artikel 61a', 'Toon wetstechnische informatie', 'van: Artikel 61a', 'Vergelijk met een andere versie', 'van: Artikel 61a', 'Druk het regelingonderdeel af', 'Artikel 61a', 'Sla het regelingonderdeel op', 'Artikel 61a', 'Het is degene die een voertuig bestuurt verboden tijdens het rijden een mobiel elektronisch apparaat dat gebruikt kan worden voor communicatie of informatieverwerking vast te houden. Onder een mobiel elektronisch apparaat wordt in elk geval verstaan een mobiele telefoon, een tabletcomputer of een mediaspeler.']",,
77_Artikel61b,01-07-2021,"['Artikel 61b', 'Toon relaties in LiDO', 'voor: Artikel 61b', 'Maak een permanente link', 'van: Artikel 61b', 'Toon wetstechnische informatie', 'van: Artikel 61b', 'Vergelijk met een andere versie', 'van: Artikel 61b', 'Druk het regelingonderdeel af', 'Artikel 61b', 'Sla het regelingonderdeel op', 'Artikel 61b', 'Het is verboden personen te vervoeren in de open of gesloten laadruimte van een motorvoertuig of bromfiets en in of op een aanhangwagen achter een motorvoertuig of bromfiets.', 'Het eerste lid is niet van toepassing:', 'a.', 'op het vervoer van personen in de laadruimte van een ambulance of dierenambulance en op het vervoer van rolstoelinzittenden op de daarvoor ingerichte plaatsen in de laadruimte van een voertuig dat blijkens een aantekening op het kentekenbewijs speciaal is uitgerust voor rolstoelvervoer.', 'b.', 'op het vervoer van personen in de laadruimte van motorvoertuigen ten dienste van politie en brandweer en van andere door Onze Minister aangewezen hulpverleningsdiensten;', 'c.', 'op het vervoer van een persoon op de bestuurderszitplaats in een motorvoertuig of op een bromfiets op meer dan twee wielen die door een ander motorvoertuig of een andere bromfiets op meer dan twee wielen wordt voortgetrokken en op het vervoer van passagiers van het getrokken voertuig als hier bedoeld, voor wie geen zitplaats in het trekkende voertuig als hier bedoeld beschikbaar is;', 'd.', 'in het geval het vervoer van personen geschiedt in het kader van een evenement of optocht waarvoor een vergunning op grond van een gemeentelijke verordening is afgegeven;', 'e.', 'op het vervoer van personen met een motorrijtuig\xa0met een door de constructie bepaalde maximumsnelheid van niet meer dan 45\xa0km per uur, met niet meer dan acht zitplaatsen, de bestuurderszitplaats niet meegerekend, niet zijnde een bromfiets, dat een combinatie vormt met één of meer aanhangwagens die zijn ingericht voor het vervoer van personen indien voor dit vervoer een vergunning door het bevoegd gezag is afgegeven.']",,
78_Artikel62,01-07-2021,"['Artikel 62', 'Toon relaties in LiDO', 'voor: Artikel 62', 'Maak een permanente link', 'van: Artikel 62', 'Toon wetstechnische informatie', 'van: Artikel 62', 'Vergelijk met een andere versie', 'van: Artikel 62', 'Druk het regelingonderdeel af', 'Artikel 62', 'Sla het regelingonderdeel op', 'Artikel 62', 'Weggebruikers zijn verplicht gevolg te geven aan de verkeerstekens die een gebod of verbod inhouden.']",,
79_Artikel63,01-07-2021,"['Artikel 63', 'Toon relaties in LiDO', 'voor: Artikel 63', 'Maak een permanente link', 'van: Artikel 63', 'Toon wetstechnische informatie', 'van: Artikel 63', 'Vergelijk met een andere versie', 'van: Artikel 63', 'Druk het regelingonderdeel af', 'Artikel 63', 'Sla het regelingonderdeel op', 'Artikel 63', 'Verkeerstekens gaan boven verkeersregels, voor zover deze regels onverenigbaar zijn met deze tekens.']",,
80_Artikel63a,01-07-2021,"['Artikel 63a', 'Toon relaties in LiDO', 'voor: Artikel 63a', 'Maak een permanente link', 'van: Artikel 63a', 'Toon wetstechnische informatie', 'van: Artikel 63a', 'Vergelijk met een andere versie', 'van: Artikel 63a', 'Druk het regelingonderdeel af', 'Artikel 63a', 'Sla het regelingonderdeel op', 'Artikel 63a', 'Tijdelijke geplaatste of toegepaste verkeerstekens op het wegdek gaan boven ter plekke aangebrachte andere verkeerstekens op het wegdek, voor zover deze verkeerstekens onverenigbaar zijn.']",,
